Prompt Number,Model Name,Gravity (Score),Gravity (Explanation),Support and Balance (Score),Support and Balance (Explanation),Containment (Score),Containment (Explanation),Occlusion & Perspective (Score),Occlusion & Perspective (Explanation),Deformation & Materials (Score),Deformation & Materials (Explanation),Causal Logic (Score),Causal Logic (Explanation),Spatial Relationship (Score),Spatial Relationship (Explanation),Object Count (Score),Object Count (Explanation),Object Identity (Score),Object Identity (Explanation),Size & Proportion (Score),Size & Proportion (Explanation),Consistency (Score),Consistency (Explanation),"Shadows, Lighting, Detail (Score)","Shadows, Lighting, Detail (Explanation)",Entity Interactions (Score),Entity Interactions (Explanation),Literal Interpretation (Score),Literal Interpretation (Explanation),Conceptual Understanding (Score),Conceptual Understanding (Explanation),Total,Maximum,Score (%)
91,SD3 Med,2,Gravity is followed,2,Realistic,2,Realistic,2,Realistic,0,The cereals texture is unrealistic. The sugar put inside the bowl is making a heap. No milk in the bowl,0,Sugar is being added but it’s forming a heap instead of being dissolved. The bowl doesn’t have any milk.,2,Logical placement,1,1 bowl of cereal + small bowl of sugar + no milk,2,Realistic and identifiable,2,Realistic,1,The bowl of cereals and the heap of sugar look unrealistic,1,Unrealistic shadow,0,"No interaction happening, the sugar falling down is making a heap in the bowl instead of presenting any interactions",1,"No milk the cereal bowl, sugar is forming a heap instead of realistically interacting",0,"Adding sugar to cereal is not shown, and so no realistic interactions",18,30,60
92,GPT-4o,2,Gravity is followed,2,Realistic,2,Realistic,2,Realistic,2,Realistic,2,Cereal is added to a bowl of cereal and milk,2,Logical placement,2,1 bowl of cereal with milk + 1 glass of milk + spoon + placemat + another bowl of cereals,2,Realistic and identifiable,2,Realistic,2,Realistic,2,Realistic,2,Clear interaction of cereal being put into the bowl,2,Bowl being filled with cereal,1,Adding more cereal is shown and also shows understanding and memory from the  previous prompt. Changes in scene is observed however.,29,30,96.6666666666667
92,Gemini 2.5 Flash,2,Gravity is followed,2,Realistic,2,Realistic,2,Realistic,2,Realistic,2,Cereal is added to a bowl of cereal and milk,2,Logical placement,2,1 bowl of cereal with milk + box of cereals,2,Realistic and identifiable,2,Realistic,2,Realistic,2,Realistic,2,Clear interaction of cereal being put into the bowl,2,Bowl being filled with cereal,1,Adding more cereal is shown and also shows understanding and memory from the  previous prompt. Changes in scene is observed however.,29,30,96.6666666666667
92,SD3 Med,1,Smaller container floating without a support,1,Smaller container floating without a support,2,Realistic,1,"Top view, not able to capture every detail",2,Realistic,0,No adding shown,0,"The big bowl is realistically placed on the table, however, the other container is just floating. The person’s position is also unrealistic wrt table",1,1 bowl of cereals + no milk + small container with some cereals,1,Bowl is identifiable but the smaller container is not. Cereals is identifiable but not the hands and person.,1,The bowl seems to be very big compared to the contents inside,0,Inconsistent,1,Unrealistic scene,0,No interaction,0,No action,0,Adding more cereal to the bowl is not shown,11,30,36.6666666666667
93,GPT-4o,2,Gravity is followed,2,Holding the can and pot is resting on ground,2,Realistic,2,Realistic,1,"Water flowing through leaves, leaves all are overly glossy and of same color, holes on the watering can isn’t uniform, unrealistic design of the watering can, unnatural symmetry to the plant",1,Watering plant is shown but no effect on leaves or mud,2,Realistic,2,Watering can + plant + water + person,2,Realistic and identifiable,1,"The size of the handle is thinned out after the hand, almost invisible",0,The handle thinned out and almost transparent after the hand. Water passing through the leaves. Leaves are glossy and of same color. ,0,Unrealistic,0,Watering is happening but no effect on leaves and mud,2,As expected,1,Understanding the effects of watering a plant,20,30,66.6666666666667
93,Gemini 2.5 Flash,2,Gravity is followed,2,Holding the can and pot is resting on table,2,Realistic,2,Realistic,2,Realistic,2,Watering plant is shown and realistic effect on leaves and mud is shown,2,Realistic,2,Watering can + plant + water + hand,2,Realistic and identifiable,2,Realistic,2,Realistic,2,Realistic,2,Realistic interaction,2,As expected,2,Understanding the effects of watering a plant,30,30,100
93,SD3 Med,0,The water can is not even held,0,"Plants in a garden bed, the can is floating as it’s not even held",2,Realistic,2,Realistic,2,Realistic,0,No watering,0,"The watering can is held the other way, spout away from the plants",1,Watering can + plants + arm - no water,2,Realistic and identifiable,2,Realistic,1,The watering can is held away from the plants and no where to hold,2,Realistic,2,No interaction,1,As expected but no watering,0,Understanding the effects of watering a plant,17,30,56.6666666666667
94,GPT-4o,2,Gravity is followed,2,Plant is sitting on the ground,2,Water contained in the pot and around the pot,2,Realistic,1,"Plant with signs of overwatering with the drooping and dark leaves, as well as the dark and drooping stem. Soil with water is slightly darker in color, otherwise looks dry.",2,Overwatering signs,2,Realistic,2,Plant,2,The plant and pot are clearly identifiable as overwatered.,1,Realistic but leaves are of similar sizes which makes the plant look unrealistic,0,"Some inconsistencies- post shows no signs of overwatering at brim- no splashes or mud. All leaves are of same color (no yellow/brown leaves)
",2,Realistic,2,Signs of overwatering is shown,2,Overwatered plant.,2,"Understanding the effects of overwatering a plant. Also, maintaining memory of previous prompt",26,30,86.6666666666667
94,Gemini 2.5 Flash,2,Gravity is followed,2,Plant is sitting on the table,2,Water contained in the pot,2,Realistic,2,Plant is overwatered and plant is dying from the black areas and drooping leaves. Water logging and the wet mud look realistic,2,Overwatering signs,2,Realistic,2,Plant,2,The plant and pot are clearly identifiable as overwatered.,2,Realistic,1,The black color at the bottom of the pot is unrealistic to show the effect of overwatering,0,Unrealistic,2,Signs of overwatering is shown,2,Overwatered plant.,1,"Understanding the effects of overwatering a plant. Also, maintaining memory of previous prompt",26,30,86.6666666666667
94,SD3 Med,2,Gravity is followed,2,Plant is sitting on the ground,0,No water,2,Not a realistic perspective,0,Healthy potted plant. No signs of overwatering.,0,No signs of overwatering,2,Realistic,2,Multiple plants,0,The plant and pot are clearly identifiable as healthy. Leaves look unrealistic – different veins.,1,Pot and leaves looks huge from this perspective,2,Realistic,0,Unrealistic,0,No signs of overwatering,0,Healthy plant,0,No understanding of overwatering,13,30,43.3333333333333
95,GPT-4o,2,Gravity is followed,2,Plant is sitting on the ground,2,Water contained in the pot and around the pot,2,Realistic,2,Plant with signs of overwatering with the slightly drooping leaves as well as waterlogged pot with moist and dark soil,2,Overwatering signs,2,Realistic,2,Plant,2,The plant and pot are clearly identifiable as overwatered.,1,Realistic but leaves are of similar sizes which makes the plant look unrealistic,1,"Some inconsistencies- post shows no signs of overwatering at brim- no splashes or mud. All leaves are of same color (no yellow/brown leaves)
",2,Realistic,2,Signs of overwatering is shown,2,Overwatered plant.,1,"Understanding the effects of overwatering a plant. Also, maintaining memory of previous prompt",27,30,90
95,Gemini 2.5 Flash,2,Gravity is followed,2,Plant is sitting on the table,2,Water contained in the pot,2,Realistic,2,Plant looks slightly overwatered with moist and dark soil,2,Overwatering signs,2,Realistic,2,Plant,2,The plant and pot can be seen as slightly overwatered,2,Realistic,2,Realistic,2,Realistic,2,Signs of overwatering is shown,2,Recently watered plant or slightly overwatered plant,2,"Understanding the effects of overwatering a plant. Also, maintaining memory of previous prompt",30,30,100
95,SD3 Med,2,Gravity is followed,2,Plant is sitting on the ground,0,No water,2,Realistic,1,"Healthy potted plant, soil looks dry",0,No watering signs even,2,Realistic,2,Plant,0,The plant and pot are clearly identifiable as healthy. Leaves look unrealistic – different veins.,2,Realistic,2,Realistic,1,Not realistic outdoor lighting,0,No signs of overwatering,0,Healthy plant,2,No understanding of overwatering,18,30,60
96,GPT-4o,2,Gravity is followed,N/A,,N/A,,2,Realistic,2,"Realistic clouds, sun and rain",0,"With this level of clear, intense sun, a uniformly heavy rain is rare (clouds would have obscured the sun or a rainbow might have been present)",1,Unrealistic placement of clouds- there’s no cloud around the sun and the top half of the image,2,Sky + sun + clouds,2,All objects are clearly identifiable,0,Clouds are all similar size. Clearly visible raindrops as white streaks which is unrealistic.,0,"With this level of clear, intense sun, a uniformly heavy rain is rare (clouds would have obscured the sun or a rainbow might have been present). Unrealistic sun rays.",1,Unrealistic sun rays and raindrops,0,Unrealistic rain when the sun is bright and unobscured,1,Rain is still happening,0,Understanding of the effect to a scene after an action has been said to be carried out,13,26,50
96,Gemini 2.5 Flash,2,Gravity is followed,N/A,,N/A,,2,Realistic,2,"Realistic grass, clouds, road and sky",1,Pooled water on ground though looks realistic isn’t matching to “light rain”,2,Realistic,2,Sky + sun + clouds,2,All objects are clearly identifiable,1,Big puddles for a light rain. Clouds are all similar size,2,Realistic,1,Unrealistic reflection of clouds in the puddles,2,Puddles look realistic after a rain,2,"Wet roads, open green field, bright sky and puddles in ground all show effects of after rain",2,Understanding of the effect to a scene after an action has been said to be carried out,23,26,88.4615384615385
96,SD3 Med,2,Gravity is followed,N/A,,N/A,,2,Realistic,2,"Realistic trees, clouds and sky",2,Realistic as the sun is shining and there are some raindrops on window glass,2,Realistic,2,Sky + sun + clouds,2,All objects are clearly identifiable,2,Realistic,2,Realistic,2,Realistic,2,Realistic,2,"A view from a window or a glass surface with a bright sky with sun and clouds, green tall trees visible",2,Understanding of the effect to a scene after an action has been said to be carried out,26,26,100
97,GPT-4o,N/A,,N/A,,N/A,,2,Realistic,0,"The sand cloud in the foreground is highly stylized, with smooth, fluffy billows more typical of fog or smoke than heavy, granular sand",1,Partial obscuration but dramatic haziness,0,"Except for the small accumulation of the buildings, there’s nothing to indicate a city. Such a huge desert close to human settlements is unrealistic",2,Tall skyscrapers,2,Skyscrapers and sand,1,Realistic buildings but huge sand clouds/waves,0,Landscape isn’t that of a cityscape,1,Reflections on the glass skyscrapers is unrealistic,1,Doesn’t interact naturally with building bases,1,Sandstorm in a city with tall skyscrapers.,1,Sandstorm in a city- haziness is maximum visually expected unless there’s some desert nearby.,12,24,50
